lat,lon
23.80861133124952,90.48324842907901,
23.77181702957008,90.47333668422083,
23.84790551363461,90.37353496051763,
23.836102547444575,90.34266540640338,
23.82507683473764,90.49937663439756,
23.777441359251192,90.35599870308756,
23.799882816487052,90.42108192187082,
23.738989839987028,90.43699658972955,
23.83242993635833,90.35953617162868,
23.79363738189647,90.38167278428088,
23.700271204181814,90.48992263900723,
23.885754212960634,90.38281855527484,
23.887163193953707,90.44246574078234,
23.873669220303864,90.50389832964134,
23.82631395912484,90.45838180921763,
23.762994613015596,90.34275575579088,
23.83477584605656,90.38774506639149,
23.83706031749812,90.52343324363298,
23.73199608849051,90.38728238645942,
23.734348757941465,90.48528457949588,
23.873474153599414,90.36833819053719,
23.844687971868165,90.48147816489649,
23.81027459840801,90.39232493575706,
23.75707990852928,90.43474303044319,
23.701515385391083,90.4489463699896,
23.77913665569254,90.40605670693958,
23.727131579193767,90.3726028610816,
23.81401751630503,90.40899086099789,
23.759822536209402,90.44929130914839,
23.70926270790983,90.40292181295685,
23.720029868863264,90.46793376003018,
23.81419416762161,90.36725816519811,
23.825490837256986,90.5206279257932,
23.76001380324528,90.40756083124106,
23.778205678004852,90.47238121014873,
23.727657431177402,90.42600139365986,
23.854930155676414,90.3507194056684,
23.852160974746287,90.4087146660611,
23.838375039149504,90.44478683319873,
23.8554290036122,90.51161607819357,
23.75082215343785,90.46650314283339,
23.747025510192127,90.34515025749863,
23.811059227643348,90.50736767306955,
23.764384902259014,90.36747390222041,
23.83616111823977,90.412473091206,
23.771222030779793,90.42265384368288,
23.727355995092857,90.40066664039686,
23.72235348073378,90.46124084692354,
23.867213037957246,90.36519728631404,
23.884622982249127,90.42107888566855,
23.832480492108992,90.42934684038597,
23.812802415362295,90.34253585925123,
23.74073971463301,90.48432944899717,
23.693335798080284,90.43883946393323,
23.86395122389926,90.43959521302489,
23.85144861802422,90.50314117597534,
23.76082683220944,90.38024429092087,
23.804085731425218,90.45762832151438,
23.821723882989676,90.39922228563624,
23.720863369642764,90.36946338182395,
23.76304482292829,90.41254614045955,
23.71917529763004,90.39056177486137,
23.835018055422204,90.37954829905918,
23.77415277089266,90.39547128993668,
23.859191543051843,90.45708656029164,
23.82038882637245,90.47921935691816,
23.748681521655,90.39656703558221,
23.71484043175454,90.49907809134503,
23.850180571207183,90.36820658495128,
23.83398818362094,90.34252945171188,
23.82520104288081,90.49527692427858,
23.77851920526754,90.35538384589549,
23.790791865328615,90.40612399634735,
23.737581960668557,90.4485386991501,
23.695581061368827,90.4697746544706,
23.888028549334386,90.37748940433121,
23.83977006551096,90.36206155200907,
23.796911244530854,90.37846229571508,
23.809176403873025,90.4292104007346,
23.70039611568116,90.48582478427234,
23.824907126987036,90.46992803472266,
23.835853284063873,90.38713014164831,
23.833450507298465,90.53757811457288,
23.733318308241028,90.37847376404059,
23.87359449584691,90.36423949507925,
23.810396069885073,90.3882268076745,
23.759359865631886,90.42941570640198,
23.70879558076155,90.38305268911888,
23.700105440732166,90.46048740231987,
23.860211669480055,90.42292441369308,
23.774579366784753,90.41671163182721,
23.730407425045122,90.36939309138491,
23.788620444007655,90.33619262749556,
23.736391208415245,90.38209218183712,
23.77380163875989,90.44266648799591,
23.7078565192721,90.41446164400534,
23.71641915094562,90.48207118165895,
23.81646994258592,90.36193046067788,
23.82656912928253,90.52001324259867,
23.835059891511445,90.4493641386154,
23.76328946220094,90.40435072499065,
23.863930401531118,90.40468299150888,
23.84065308128045,90.43945794352761,
23.854018978254402,90.52316516425347,
23.748705938339963,90.46636628365609,
23.74586684980718,90.34849617910461,
23.884282812337347,90.3608214084163,
23.862845413620075,90.47649287938316,
23.7543304762614,90.34904002932191,
23.83628292601793,90.40837434189191,
23.778565506523684,90.42518079301593,
23.73470214860574,90.40319248525132,
23.7363382562557,90.4546171780606,
23.86829001205783,90.3645822567752,
23.836023189813325,90.48776293889115,
23.814515986831402,90.35633066315108,
23.864073540285048,90.43549572696475,
23.853728511729965,90.49781149932102,
23.77260483796435,90.3762131033331,
23.806365231508053,90.45229992997697,
23.813629101486846,90.38638217870808,
23.70887693382307,90.38032161857782,
23.86473755586152,90.37735706429372,
23.833859948245628,90.3828954627227,
23.786465165140466,90.33742244340836,
23.77742764363336,90.39226102204,
23.71015151700565,90.47892837313758,
23.8847446452743,90.4169793505042,
23.86652966009464,90.45961540430724,
23.86815630719989,90.51107279916143,
23.82366433222324,90.47600864423443,
23.82153914354681,90.44096037785673,
23.769535755523247,90.478664650005,
23.71898576149434,90.43228417790664,
23.715919735591925,90.49846360234807,
23.790913854715384,90.4020259603076,
23.739862991217002,90.44321159583825,
23.889105378896815,90.37687435148312,
23.85438828989548,90.4759449421792,
23.850581874971233,90.35454555476421,
23.799577787770765,90.3957413724437,
23.810254342625875,90.42859559804477,
23.758249260840717,90.46629910122125,
23.70769254654376,90.41992437887392,
23.885431984904994,90.39374962091448,
23.874765606446893,90.43207954364404,
23.82374674211726,90.47327571032967,
23.836727091451994,90.53436730853824,
23.787245039462327,90.4538014187345,
23.732065975928194,90.49061198060342,
23.684660535105557,90.44512140144786,
23.850618830830687,90.49555575436958,
23.74811045175572,90.415688573372,
23.76833289647882,90.48337800105539,
23.70238797906591,90.45516086233383,
23.831030879540943,90.37107939411273,
23.72637717463832,90.36229314069658,
23.87848457237089,90.41383679233533,
23.737713009759542,90.37328355459655,
23.808302533447844,90.4229942569542,
23.772641106239103,90.44601339574191,
23.70669563279497,90.417807608009,
23.71969819466602,90.47886160329985,
23.840324246792793,90.37920582891039,
23.811918125233667,90.37258588054559,
23.816533855593487,90.50156115505567,
23.8361376790007,90.44874931549295,
23.75419518050106,90.38939598821025,
23.777457244379196,90.46206610129406,
23.733596104334115,90.44006975750261,
23.867202510059126,90.40147175098316,
23.836096729690055,90.45011573236052,
23.856299561339153,90.51783525466037,
23.800439284964515,90.47313578048984,
23.788248029655275,90.38474697976422,
23.863923069618416,90.47587804370725,
23.805252396712216,90.48919184734171,
23.755408519672184,90.34842520896706,
23.77400673143685,90.4358360640204,
23.72344907387506,90.3894686731662,
23.73517686798414,90.4579637428944,
23.864938578928964,90.37052594077099,
23.837101186402148,90.48714817816438,
23.84557455186862,90.41650308834242,
23.793344576389718,90.46240931115749,
23.742799600999273,90.41603032003745,
23.815593453445935,90.35571572913489,
23.739992441823656,90.47401522342894,
23.690764403763136,90.45372587908689,
23.86454781514213,90.49029681818695,
23.778991835877235,90.37525582377654,
23.801805964368015,90.46295672231851,
23.81590562070005,90.38105429820877,
23.721739075114805,90.37567643764278,
23.712153588112905,90.37711205205623,
23.86114342385964,90.3914983787739,
23.87499170611224,90.3526948308534,
23.877345092031334,90.4520999175442,
23.80661069014746,90.37292842949529,
23.826320563655916,90.49329563758285,
23.82481361647163,90.43774962404335,
23.75462198471859,90.41063446248035,
23.770614383389987,90.4780500126548,
23.720064642844655,90.43166956838361,
23.712556578730364,90.50440526921545,
23.85003912158314,90.51468983354083,
23.77280700178483,90.36938414069631,
23.750690688801484,90.43569913537496,
23.739438111397373,90.35081938667321,
23.696452837591774,90.47598950127696,
23.85766257354991,90.47273385633596,
23.81196047971747,90.442394661288,
23.799699432981036,90.3916433487967,
23.747957414029226,90.45605242227465,
23.70408580749037,90.43405960125021,
23.83270577256036,90.52725874996737,
23.790520991739367,90.45059104784755,
23.73314505553647,90.48999744144812,
23.86434284135848,90.35474687159487,
23.68573984032219,90.44450688479999,
23.84033508856552,90.48530387627383,
23.81633547298628,90.40229662949127,
23.713220393477176,90.44764950436802,
23.82743553074877,90.38521887616363,
23.76876202319501,90.39854516849614,
23.726498498782373,90.35819656972375,
23.788299516405356,90.34711846711262,
23.814998063642804,90.48229302006958,
23.749493188910108,90.36925249690597,
23.715671979269857,90.4717578871827,
23.841643197543046,90.37039416498787,
23.81761213124479,90.5009464582693,
23.754317008421825,90.38529867785218,
23.82609562185499,90.43030329018256,
23.72330119964932,90.42982572019535,
23.690184173592407,90.47284709616127,
23.864805122939412,90.41089988471283,
23.845063607961677,90.50409631519834,
23.800562983055162,90.46903674790751,
23.78932592929957,90.38413214718872,
23.801589521311154,90.43488011949398,
23.74837496139951,90.47729513606322,
23.697817092297278,90.43091843164568,
23.75400792657668,90.3599650460391,
23.8304659477858,90.39020473273774,
23.866015607093754,90.3699109247241,
23.835692477827777,90.49869575784098,
23.846652043215983,90.41588818858416,
23.794669642225944,90.45359704030716,
23.744123233697763,90.40722067694368,
23.82955911947415,90.34908724081237,
23.854824564293683,90.4259989629537,
23.7753932657871,90.38939295103255,
23.72281760504706,90.37506172884467,
23.867525663857105,90.39054109491127,
23.76621146538518,90.44833542705769,
23.711022977820083,90.48514373709217,
23.807930141177412,90.36411792722635,
23.826444600289378,90.4891959875943,
23.8274739550037,90.45503420663864,
23.7557003775635,90.41001974276392,
23.76252259455593,90.46520668353081,
23.718656588906992,90.44321076337174,
23.713635936157335,90.50379079397011,
23.858544010139617,90.40775773081772,
23.875940313251807,90.46364793975953,
23.84643085722605,90.52883504025928,
23.788350645281607,90.416915842627,
23.696577408807077,90.47189187740497,
23.876704892005087,90.36649306835697,
23.85526022731104,90.48216327972665,
23.851458501995072,90.36076099724885,
23.813038465132657,90.44177987474029,
23.754347123494213,90.45509670426442,
23.71047762292106,90.43310361694932,
23.7287447172197,90.46028530828876,
23.875639294147348,90.4382973005646,
23.832830665371834,90.52315857975643,
23.72505227262168,90.47715492234529,
23.684329750486,90.45604715562399,
23.76406125482781,90.37839993278835,
23.841660300047995,90.47648965248308,
23.806044645339707,90.39205229491968,
23.754049384879973,90.4297572341049,
23.825320900393358,90.38508260097359,
23.777923740196304,90.33961022109895,
23.769840201898532,90.39793039931082,
23.879358976324585,90.42005420531815,
23.795642306213946,90.34964305667992,
23.860569830885378,90.51674303987643,
23.816076245366617,90.4816782940059,
23.75276820219736,90.36604248185675,
23.82455098412406,90.41103933778089,
23.715796290867495,90.4676600504816,
23.83804849028558,90.38453413315598,
23.816201766120912,90.51249371882162,
23.82717339276422,90.42968845400254,
23.72462614414956,90.42101632612072,
23.864926667464964,90.40680075707178,
23.85740460903882,90.44601753336833,
23.843001739465247,90.36021661015738,
23.80171219244686,90.43078156191619,
23.791035734153123,90.39792797565649,
23.75065677939066,90.47196756554142,
23.746864394879303,90.35061251659799,
23.700098574016476,90.42559221448576,
23.851524950832424,90.46549013815442,
23.752849026830685,90.36331115173137,
23.826868711569567,90.4043448383465,
23.790261974061135,90.42388274534413,
23.72432401589349,90.39568224975807,
23.85792094992265,90.35707092500135,
23.894050609820294,90.46002804045605,
23.843031801463674,90.50122577545528,
23.845249099972808,90.42743382531195,
23.784379785297542,90.44334995947095,
23.740519685135563,90.4213572167132,
23.75978599072984,90.48556245276616,
23.831833766135126,90.34375943637251,
23.68179395524175,90.43467395490993,
23.870477386761912,90.50437593305028,
23.77866793893248,90.38618266587135,
23.71783043010771,90.36447993084485,
23.879292603283503,90.38650872273186,
23.828160775616844,90.36063000415362,
23.7874626367386,90.33953895769913,
23.7640955724495,90.44819869915509,
23.712102241489315,90.48452923256879,
23.875617518111795,90.40338384060031,
23.878218010285725,90.45831819120698,
23.80433421694094,90.37825606293681,
23.74564981167835,90.39158239336719,
23.827596963546377,90.45093502985738,
23.76986639683326,90.4677349665504,
23.72600307073037,90.44573794281088,
23.727624617639552,90.49716843138839,
23.859621317690664,90.40714278949068,
23.847758481470162,90.52001960064715,
23.79189513565329,90.47532069507233,
23.78905555680457,90.3574298002217,
23.85538374565314,90.47806336895171,
23.85253561326135,90.36014599334884,
23.793879905873172,90.37347731935701,
23.80494622208773,90.42893719859048,
23.70018072400607,90.422860857214,
23.726628122351116,90.46014850672151,
23.87671660000419,90.43768237425284,
23.840121008729643,90.45722155935833,
23.784800179220465,90.46459440854757,
23.73425261091852,90.4182160586609,
23.732398229269215,90.47968327904977,
23.89222298603831,90.45032425808037,
23.683167530928742,90.45939314036302,
23.856962082403655,90.49596714725327,
23.807365238351597,90.38324134335393,
23.75512789277081,90.42914254730081,
23.779001487279935,90.33899533615255,
23.88043613940702,90.4194392408966,
23.869762181240592,90.45777077943399,
23.80645795292072,90.34212803644026,
23.858455464781976,90.51660574692488,
23.817777849469998,90.49548030117063,
23.755435836253884,90.38331815595646,
23.825628660796486,90.41042447285633,
23.773637344794547,90.44813092913896,
23.723082211887405,90.40175963428773,
23.841320941163577,90.38132316229402,
23.866078337754445,90.47464836250606,
23.80374051669586,90.36247982427173,
23.763034798717992,90.34139014191844,
23.74309913748173,90.44136768151165,
23.855170078820752,90.34252304325086,
23.687900622229524,90.47817358291123,
23.858482147159602,90.44540265801173,
23.84627338999819,90.35700557117049,
23.806496112055914,90.48311141548642,
23.792113680573603,90.39731315899166,
23.73940970289975,90.45823732269538,
23.695535344436944,90.43624465852646,
23.82475402178012,90.40420841760336,
23.791340076797976,90.42326797326346,
23.72540263372097,90.39506756849471,
23.736173154935784,90.46008112943912,
23.856763725700052,90.36041819059986,
23.831793678711783,90.48748881944533,
23.852588176194022,90.42996156796114,
23.787655561652446,90.44013961221827,
23.74379635230336,90.4181473317855,
23.82728420518239,90.35441505639416,
23.70562547953462,90.45331724207875,
23.6828732302201,90.43405942683313,
23.852547436010155,90.43132798058569,
23.871555123010022,90.50376112844135,
23.769573003320225,90.37122859796746,
23.81569831268033,90.4590640282479,
23.718908936000872,90.36386521183277,
23.882563722178567,90.38329730327244,
23.74410192627602,90.37232633404784,
23.707121353734408,90.47394220396647,
23.879295403938396,90.45770329294794,
23.80760763288079,90.37504545579056,
23.820636130463708,90.47102063185731,
23.746728187627845,90.39096766089088,
23.76530389769187,90.47839073100741,
23.714752327636827,90.43201101248955,
23.72646210042749,90.50051518818061,
23.856267682337247,90.4130866407524,
23.837475747715892,90.50976616450185,
23.79297351503929,90.47470600548056,
23.789176264554072,90.35333242168748,
23.801449314097095,90.40407398096875,
23.749200939383062,90.44997368170581,
23.73699897099569,90.3616078581328,
23.69582977794049,90.46157964060365,
23.877581125166138,90.37270934173002,
23.8072246066264,90.42360906487792,
23.703458772163952,90.41965141225644,
23.89378896849181,90.43330952407796,
23.836517788447352,90.47136438467523,
23.841264440245922,90.41896265468142,
23.727832714227628,90.49033791441676,
23.82197768008239,90.35475793011247,
23.891064100201408,90.45367256438094,
23.860236800340807,90.49275604931228,
23.770002755583988,90.39246689265298,
23.803767428175934,90.3973801036528,
23.76715396774103,90.41691690094615,
23.755595215467565,90.48392224421683,
23.818302840875774,90.37162840604098,
23.71172817459152,90.46192272872962,
23.777602348190655,90.35053578346287,
23.764123140311142,90.41193140634549,
23.87303547713276,90.45455951211234,
23.818856077717502,90.49486559152335,
23.755557493105098,90.3792209073395,
23.82733648260651,90.42422333660623,
23.763345706644223,90.43788495155215,
23.719478057989487,90.41589498077153,
23.859351989046434,90.38043203741087,
23.80505942589828,90.35366966334946,
23.74637623836425,90.43815778233473,
23.688980082392085,90.47755911482557,
23.85567641892894,90.39730575325031,
23.855126791259764,90.45134678855008,
23.84387812717489,90.36643202532035,
23.7962085657421,90.47286191701782,
23.80764839210537,90.44485377473355,
23.784017323546777,90.3844744748435,
23.704505449933308,90.49019667326525,
23.830255902593443,90.46822063150073,
23.82524096443586,90.52882804800696,
23.725879419344555,90.449835640336,
23.685155251380568,90.42873344937897,
23.841345746671912,90.41623004617105,
23.73976831388065,90.4110452607322,
23.708904136688197,90.45010775930415,
23.853624940258594,90.43071309089164,
23.861520744820478,90.48530773729527,
23.769694229276926,90.36713131023127,
23.81702260809429,90.45025116911599,
23.717506031330156,90.3754041324616,
23.88016806799057,90.39272551764547,
23.74518020794951,90.37171157313306,
23.816966136469528,90.41670948545794,
23.76376619795882,90.459127501506,
23.71320990760829,90.4127542187107,
23.708200593581758,90.47332768874884,
23.70612192457404,90.50672599053989,
23.745324069285516,90.4025085649191,
23.821784392144927,90.43276260218164,
23.85734504387459,90.41247171300361,
23.8498205046704,90.45168805638822,
23.840751475782547,90.5065552904335,
23.802527188624264,90.40345915273004,
23.75052640460355,90.44116302873398,
23.739276716689336,90.3562816040396,
23.877701552121188,90.36861053211032,
23.846136182027955,90.4685642414881,
23.84013104554836,90.34976727426047,
23.78267394256957,90.42955213932136,
23.72629713417585,90.47107632889531,
